Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,4.27436E-05,965.20,0,89.78,-,9.062621
0.05,8.519119,964.90,8.095238,89.78,-,9.062621
0.10,17.04207,964.60,16.19048,89.78,-,9.062621
0.15,22.72293,964.40,21.61905,89.78,-,9.062621
0.20,28.40646,964.20,27.04762,89.78,-,9.062621
0.25,34.09096,964.00,32.47619,89.78,-,9.062621
0.30,39.77641,963.80,37.90476,89.78,-,9.062621
0.35,45.46281,963.60,43.33333,89.78,-,9.062621
0.40,53.99334,963.30,51.47619,89.78,-,9.062621
0.45,62.52602,963.00,59.61905,89.78,-,9.062621
0.50,68.21626,962.80,65.04762,89.78,-,9.062621
0.55,73.90744,962.60,70.47619,89.78,-,9.062621
0.60,82.44514,962.30,78.61905,89.78,-,9.062621
0.65,93.83153,961.90,89.47619,89.78,-,9.062621
0.70,102.376,961.60,97.61905,89.78,-,9.062621
0.75,110.9209,961.30,105.7619,89.78,-,9.062621
0.80,119.468,961.00,113.9048,89.78,-,9.062621
0.85,136.5685,960.40,130.1905,89.78,-,9.062621
0.90,145.1238,960.10,138.3333,89.78,-,9.062621
0.95,153.6795,959.80,146.4762,89.78,-,9.062621
1.00,159.3851,959.60,151.9048,89.78,-,9.062621
01.05,173.6524,959.10,165.4762,89.78,-,9.062621
1.10,185.0696,958.70,168.2381,89.78,-,9.062621
1.15,196.4923,958.30,171,89.78,-,9.062621
1.20,207.9172,957.90,176.4286,89.78,-,9.062621
1.25,219.3476,957.50,181.9048,89.78,-,9.062621
1.30,233.6403,957.00,190.0952,89.78,-,9.062621
1.35,247.939,956.50,198.2857,89.78,-,9.062621
1.40,262.2437,956.00,206.4762,89.78,-,9.062621
1.45,279.4167,955.40,214.6667,89.78,-,9.062621
1.50,290.8714,955.00,217.4286,89.96,-,9.082069
1.55,305.1944,954.50,225.619,89.96,-,9.082069
1.60,316.6578,954.10,231.0952,89.96,-,9.082069
1.65,333.8585,953.50,239.3333,89.96,-,9.082069
1.70,348.1997,953.00,242.1429,89.96,-,9.082069
1.75,362.547,952.50,247.6667,89.96,-,9.082069
1.80,379.7711,951.90,255.9048,89.96,-,9.082069
1.85,394.1318,951.40,261.4286,89.96,-,9.082069
1.90,405.6255,951.00,256.0952,89.96,-,9.082069
1.95,422.8716,950.40,264.381,89.96,-,9.082069
2.00,437.2506,949.90,269.9524,89.96,-,9.082069
02.05,454.5146,949.30,280.9524,89.96,-,9.082069
2.10,471.7858,948.70,283.8095,89.96,-,9.082069
2.15,489.0675,948.10,289.4286,89.96,-,9.082069
2.20,506.3563,947.50,295.0476,89.96,-,9.082069
2.25,526.5389,946.80,303.4286,89.96,-,9.082069
2.30,540.9623,946.30,306.2381,89.96,-,9.082069
2.35,561.1656,945.60,311.8571,89.96,-,9.082069
2.40,578.4915,945.00,314.7619,89.96,-,9.082069
2.45,598.7174,944.30,320.4286,89.96,-,9.082069
2.50,616.0625,943.70,320.619,89.96,-,9.082069
2.55,636.311,943.00,329,89.96,-,9.062621
2.60,653.6755,942.40,331.9048,89.96,-,9.062621
2.65,673.9466,941.70,340.2857,89.96,-,9.062621
2.70,694.2299,941.00,343.2381,89.96,-,9.062621
2.75,714.5254,940.30,348.9048,89.96,-,9.062621
2.80,731.9303,939.70,351.8095,89.96,-,9.062621
2.85,758.0562,938.80,360.3333,89.96,-,9.062621
2.90,775.4836,938.20,363.2857,89.96,-,9.062621
2.95,798.7348,937.40,374.4762,89.96,-,9.062621
3.00,822.0038,936.60,380.1905,89.96,-,9.062621
03.05,848.1981,935.70,391.4286,89.96,-,9.062621
3.10,868.5867,935.00,394.4286,89.96,-,9.062621
3.15,894.819,934.10,403,89.96,-,9.062621
3.20,918.1528,933.30,408.7619,89.96,-,9.062621
3.25,944.422,932.40,417.2857,89.96,-,9.062621
3.30,967.7921,931.60,420.2857,89.96,-,9.062621
3.35,994.1001,930.70,431.619,89.96,-,9.062621
3.40,1011.652,930.10,429.0952,89.96,-,9.062621
3.45,1040.924,929.10,440.4286,89.96,-,9.062621
3.50,1061.428,928.40,440.6667,89.96,-,9.062621
3.55,1090.743,927.40,452.0476,89.96,-,9.062621
3.60,1114.215,926.60,455.0952,89.96,-,9.062621
3.65,1137.702,925.80,460.9524,89.96,-,9.062621
3.70,1161.205,925.00,464.0476,89.96,-,9.062621
3.75,1190.608,924.00,472.7143,89.96,-,9.062621
3.80,1211.205,923.30,473,89.96,-,9.062621
3.85,1234.76,922.50,478.8571,89.96,-,9.062621
3.90,1261.28,921.60,479.1905,89.96,-,9.062621
3.95,1281.919,920.90,482.2381,89.96,-,9.062621
4.00,1302.572,920.20,479.7619,89.96,-,9.062621
04.05,1329.146,919.30,482.9048,89.96,-,9.062621
4.10,1352.783,918.50,480.4762,89.96,-,9.062621
4.15,1379.397,917.60,486.381,89.96,-,9.062621
4.20,1403.07,916.80,483.9048,89.96,-,9.062621
4.25,1429.722,915.90,487.0476,89.96,-,9.062621
4.30,1453.432,915.10,484.619,89.96,-,9.062621
4.35,1483.092,914.10,490.619,89.96,-,9.062621
4.40,1509.807,913.20,491,89.96,-,9.062621
4.45,1539.517,912.20,502.5714,89.96,-,9.062621
4.50,1566.28,911.30,500.1905,89.96,-,9.062621
4.55,1593.061,910.40,506.1905,89.96,-,9.062621
4.60,1619.866,909.50,503.8095,89.96,-,9.062621
4.65,1652.656,908.40,512.7143,89.96,-,9.062621
4.70,1676.525,907.60,513.0476,89.96,-,9.062621
4.75,1709.37,906.50,521.9524,89.96,-,9.062621
4.80,1733.277,905.70,516.7143,89.96,-,9.062621
4.85,1760.195,904.80,522.7143,89.96,-,9.062621
4.90,1790.128,903.80,528.8095,89.96,-,9.062621
4.95,1820.088,902.80,532.0952,89.96,-,9.062621
5.00,1850.075,901.80,541,89.96,-,9.062621
05.05,1880.089,900.80,549.9048,89.96,-,9.062621
5.10,1910.13,899.80,553.2381,89.96,-,9.062621
5.15,1943.205,898.70,562.2381,89.96,-,9.062621
5.20,1976.315,897.60,568.4286,89.96,-,9.062621
5.25,2009.457,896.50,577.4762,89.96,-,9.062621
5.30,2036.598,895.60,577.9524,89.96,-,9.062621
5.35,2075.839,894.30,592.7619,89.96,-,9.062621
5.40,2109.08,893.20,596.1905,89.96,-,9.062621
5.45,2142.355,892.10,602.4762,89.96,-,9.062621
5.50,2172.633,891.10,603.0476,90.14,-,9.062621
5.55,2209.001,889.90,612.1905,90.14,-,9.062621
5.60,2239.34,888.90,615.5714,90.14,-,9.062621
5.65,2272.745,887.80,621.8571,90.14,-,9.062621
5.70,2303.142,886.80,619.5714,90.14,-,9.062621
5.75,2333.566,885.80,625.8095,90.14,-,9.062621
5.80,2360.971,884.90,620.619,90.14,-,9.062621
5.85,2394.499,883.80,629.8095,90.14,-,9.062621
5.90,2418.903,883.00,627.4286,90.14,-,9.062621
5.95,2449.434,882.00,628,90.14,-,9.062621
6.00,2473.878,881.20,622.7619,90.14,-,9.062621
06.05,2504.459,880.20,623.3333,90.14,-,9.062621
6.10,2532.007,879.30,621,90.14,-,9.062621
6.15,2559.575,878.40,618.619,90.14,-,9.062621
6.20,2587.169,877.50,613.381,90.14,-,9.062621
6.25,2617.854,876.50,611.0952,90.14,-,9.062621
6.30,2645.496,875.60,605.8571,90.14,-,9.062621
6.35,2679.31,874.50,612.1905,90.14,-,9.062621
6.40,2707.003,873.60,601.1905,90.14,-,9.062621
6.45,2743.961,872.40,604.7143,90.14,-,9.062621
6.50,2768.625,871.60,596.4762,90.14,-,9.062621
6.55,2802.565,870.50,599.9524,89.96,-,9.062621
6.60,2830.361,869.60,591.8095,89.96,-,9.062621
6.65,2861.272,868.60,592.3333,89.96,-,9.062621
6.70,2889.115,867.70,587.0476,89.96,-,9.062621
6.75,2923.181,866.60,590.5238,89.96,-,9.062621
6.80,2947.976,865.80,585.1905,89.96,-,9.062621
6.85,2978.997,864.80,588.619,89.96,-,9.062621
6.90,3010.047,863.80,586.2381,89.96,-,9.062621
6.95,3041.126,862.80,592.619,89.96,-,9.062621
7.00,3072.235,861.80,593.1429,89.96,-,9.062621
07.05,3103.373,860.80,599.5238,89.96,-,9.062621
7.10,3134.54,859.80,600.0476,89.96,-,9.062621
7.15,3168.856,858.70,606.4762,89.96,-,9.062621
7.20,3196.961,857.80,607,89.96,-,9.062621
7.25,3234.472,856.60,616.4286,89.96,-,9.062621
7.30,3262.631,855.70,614,89.96,-,9.062621
7.35,3297.083,854.60,620.4762,89.96,-,9.062621
7.40,3325.295,853.70,615.1429,89.96,-,9.062621
7.45,3359.812,852.60,621.619,89.96,-,9.062621
7.50,3391.222,851.60,616.3333,90.14,-,9.043174
7.55,3422.661,850.60,622.8095,90.14,-,9.043174
7.60,3447.834,849.80,614.4286,90.14,-,9.043174
7.65,3476.176,848.90,614.9524,90.14,-,9.043174
7.70,3501.391,848.10,609.5238,90.14,-,9.043174
7.75,3529.778,847.20,610.0476,90.14,-,9.043174
7.80,3551.876,846.50,598.6667,90.14,-,9.043174
7.85,3580.309,845.60,602.1429,90.14,-,9.043174
7.90,3605.602,844.80,596.7143,90.14,-,9.043174
7.95,3630.915,844.00,591.2381,90.14,-,9.043174
8.00,3659.416,843.10,588.7619,90.14,-,9.043174
08.05,3684.77,842.30,583.2857,90.14,-,9.043174
8.10,3710.143,841.50,577.7619,90.14,-,9.043174
8.15,3741.888,840.50,578.3333,90.14,-,9.043174
8.20,3767.305,839.70,569.8571,90.14,-,9.043174
8.25,3795.925,838.80,570.3333,90.14,-,9.043174
8.30,3821.384,838.00,558.8571,90.14,-,9.043174
8.35,3853.236,837.00,562.381,90.14,-,9.043174
8.40,3878.74,836.20,553.8571,90.14,-,9.043174
8.45,3907.456,835.30,554.3333,90.14,-,9.043174
8.50,3933.002,834.50,545.8095,90.14,-,9.043174
8.55,3961.765,833.60,543.2857,89.96,-,9.043174
8.60,3984.152,832.90,534.6667,89.96,-,9.043174
8.65,4012.961,832.00,538.1429,89.96,-,9.043174
8.70,4041.794,831.10,538.619,89.96,-,9.043174
8.75,4067.445,830.30,539.0476,89.96,-,9.043174
8.80,4093.115,829.50,536.4286,89.96,-,9.043174
8.85,4122.019,828.60,542.9048,89.96,-,9.043174
8.90,4144.515,827.90,537.2381,89.96,-,9.043174
8.95,4173.464,827.00,540.7143,89.96,-,9.043174
9.00,4195.998,826.30,538.0952,89.96,-,9.043174
09.05,4224.991,825.40,538.5714,89.96,-,9.043174
9.10,4250.787,824.60,539,89.96,-,9.043174
9.15,4279.828,823.70,542.5238,89.96,-,9.043174
9.20,4312.127,822.70,543.0476,89.96,-,9.043174
9.25,4363.874,821.10,568.1429,89.96,-,9.043174
9.30,4363.874,821.10,540.9048,89.96,-,9.043174
9.35,4393.015,820.20,544.4286,89.96,-,9.043174
9.40,4422.185,819.30,541.8571,89.96,-,9.043174
9.45,4451.378,818.40,545.381,89.96,-,9.043174
9.50,4474.103,817.70,539.7143,90.14,-,9.062621
9.55,4500.093,816.90,540.1429,90.14,-,9.062621
9.60,4522.852,816.20,534.4286,90.14,-,9.062621
9.65,4552.137,815.30,541,90.14,-,9.062621
9.70,4571.674,814.70,532.1905,90.14,-,9.062621
9.75,4597.741,813.90,529.5238,90.14,-,9.062621
9.80,4617.307,813.30,523.7143,90.14,-,9.062621
9.85,4640.148,812.60,521.0476,90.14,-,9.062621
9.90,4659.737,812.00,512.1905,90.14,-,9.062621
9.95,4682.607,811.30,512.5238,90.14,-,9.062621
10.00,4702.222,810.70,503.619,90.14,-,9.062621
10.05,4728.394,809.90,507.0476,90.14,-,9.062621
10.10,4748.038,809.30,498.1429,90.14,-,9.062621
10.15,4774.246,808.50,498.5238,90.14,-,9.062621
10.20,4793.916,807.90,489.5714,90.14,-,9.062621
10.25,4820.163,807.10,483.8095,90.14,-,9.062621
10.30,4839.86,806.50,453.2857,90.14,-,9.062621
10.35,4866.142,805.70,478.3333,90.14,-,9.062621
10.40,4885.869,805.10,469.381,90.14,-,9.062621
10.45,4912.188,804.30,466.6667,90.14,-,9.062621
10.50,4931.941,803.70,457.6667,90.14,-,9.062621
10.55,4958.297,802.90,461.0952,90.14,-,9.043174
10.60,4978.08,802.30,455.1905,90.14,-,9.043174
10.65,5001.174,801.60,455.5238,90.14,-,9.043174
10.70,5020.98,801.00,446.4762,90.14,-,9.043174
10.75,5044.105,800.30,449.8571,90.14,-,9.043174
10.80,5067.246,799.60,447.0952,90.14,-,9.043174
10.85,5090.401,798.90,450.5238,90.14,-,9.043174
10.90,5110.264,798.30,447.6667,90.14,-,9.043174
10.95,5133.451,797.60,451.0952,90.14,-,9.043174
11.00,5153.338,797.00,448.2857,90.14,-,9.043174
11.05,5176.557,796.30,451.7143,90.14,-,9.043174
11.10,5199.791,795.60,448.9524,90.14,-,9.043174
11.15,5219.719,795.00,449.2381,90.14,-,9.043174
11.20,5239.659,794.40,443.2857,90.14,-,9.043174
11.25,5266.267,793.60,449.9048,90.14,-,9.043174
11.30,5286.235,793.00,443.9048,90.14,-,9.043174
11.35,5309.548,792.30,447.3333,90.14,-,9.043174
11.40,5329.542,791.70,441.3333,90.14,-,9.043174
11.45,5359.56,790.80,451.0952,90.14,-,9.043174
11.50,5429.705,788.70,492.8571,90.14,-,9.043174
11.55,5426.362,788.80,470.8571,90.14,-,9.043174
11.60,5426.362,788.80,445.7619,90.14,-,9.043174
11.65,5449.775,788.10,449.1905,90.14,-,9.043174
11.70,5469.856,787.50,446.3333,90.14,-,9.043174
11.75,5493.301,786.80,449.8095,90.14,-,9.043174
11.80,5516.763,786.10,450.1429,90.14,-,9.043174
11.85,5536.886,785.50,447.2381,90.14,-,9.043174
11.90,5557.021,784.90,444.381,90.14,-,9.043174
11.95,5577.17,784.30,444.6667,90.14,-,9.043174
12.00,5593.97,783.80,438.5714,90.14,-,9.043174
12.05,5614.14,783.20,438.8095,90.14,-,9.043174
12.10,5634.325,782.60,435.9524,90.14,-,9.043174
12.15,5651.154,782.10,429.8571,90.14,-,9.043174
12.20,5667.992,781.60,426.9048,90.14,-,9.043174
12.25,5684.838,781.10,423.9524,90.14,-,9.043174
12.30,5701.694,780.60,414.6667,90.14,-,9.043174
12.35,5718.558,780.10,411.7143,90.14,-,9.043174
12.40,5735.431,779.60,405.5714,90.14,-,9.043174
12.45,5755.689,779.00,405.8095,90.14,-,9.043174
12.50,5772.581,778.50,393.3333,90.14,-,9.043174
12.55,5789.482,778.00,342.619,90.14,-,9.082069
12.60,5806.392,777.50,361.9048,90.14,-,9.082069
12.65,5826.694,776.90,381.2381,90.14,-,9.082069
12.70,5843.624,776.40,375.0952,90.14,-,9.082069
12.75,5863.951,775.80,375.3333,90.14,-,9.082069
12.80,5880.9,775.30,369.1429,90.14,-,9.082069
12.85,5897.857,774.80,362.9524,90.14,-,9.082069
12.90,5918.217,774.20,363.1905,90.14,-,9.082069
12.95,5935.194,773.70,360.1905,90.14,-,9.082069
13.00,5952.18,773.20,357.1905,90.14,-,9.082069
13.05,5972.576,772.60,360.619,90.14,-,9.082069
13.10,5989.581,772.10,357.619,90.14,-,9.082069
13.15,6006.596,771.60,354.5714,90.14,-,9.082069
13.20,6023.619,771.10,354.7143,90.14,-,9.082069
13.25,6044.058,770.50,358.1429,90.14,-,9.082069
13.30,6057.692,770.10,355.0952,90.14,-,9.082069
13.35,6074.742,769.60,355.2857,90.14,-,9.082069
13.40,6091.801,769.10,355.4762,90.14,-,9.082069
13.45,6112.283,768.50,358.9524,90.14,-,9.082069
13.50,6125.947,768.10,352.6667,90.14,-,9.062621
13.55,6146.45,767.50,356.0952,90.14,-,9.062621
13.60,6160.128,767.10,353.0476,90.14,-,9.062621
13.65,6177.232,766.60,353.2381,90.14,-,9.062621
13.70,6194.345,766.10,350.1905,90.14,-,9.062621
13.75,6211.467,765.60,350.3333,90.14,-,9.062621
13.80,6228.599,765.10,347.2857,90.14,-,9.062621
13.85,6245.739,764.60,347.4762,90.14,-,9.062621
13.90,6262.888,764.10,347.6667,90.14,-,9.062621
13.95,6280.047,763.60,344.619,90.14,-,9.062621
14.00,6307.519,762.80,354.5714,90.14,-,9.062621
14.05,6331.577,762.10,361.2857,90.14,-,9.062621
14.10,6345.331,761.70,354.9524,90.14,-,9.062621
14.15,6362.533,761.20,355.1429,90.14,-,9.062621
14.20,6372.858,760.90,348.8095,90.14,-,9.062621
14.25,6393.521,760.30,352.2857,90.14,-,9.062621
14.30,6407.301,759.90,345.9524,90.14,-,9.062621
14.35,6427.986,759.30,352.6667,90.14,-,9.062621
14.40,6441.781,758.90,349.5714,90.14,-,9.062621
14.45,6459.035,758.40,349.7619,90.14,-,9.062621
14.50,6472.845,758.00,343.381,90.14,-,9.062621
14.55,6490.115,757.50,346.8095,90.14,-,9.062621
14.60,6507.395,757.00,343.7619,90.14,-,9.062621
14.65,6521.226,756.60,343.9048,90.14,-,9.062621
14.70,6535.061,756.20,340.8095,90.14,-,9.062621
14.75,6548.904,755.80,337.7143,90.14,-,9.062621
14.80,6562.75,755.40,334.619,90.14,-,9.062621
14.85,6576.605,755.00,331.4762,90.14,-,9.062621
14.90,6590.466,754.60,328.3333,90.14,-,9.062621
14.95,6604.331,754.20,325.1905,90.14,-,9.062621
15.00,6611.266,754.00,315.4762,90.14,-,9.062621
15.05,6625.142,753.60,302.5714,90.14,-,9.062621
15.10,6639.021,753.20,292.9048,90.14,-,9.062621
15.15,6649.436,752.90,289.7143,90.14,-,9.062621
15.20,6663.327,752.50,286.5714,90.14,-,9.062621
15.25,6677.226,752.10,289.9524,90.14,-,9.062621
15.30,6687.652,751.80,280.2381,90.14,-,9.062621
15.35,6701.558,751.40,280.3333,90.14,-,9.062621
15.40,6711.995,751.10,270.5714,90.14,-,9.062621
15.45,6725.912,750.70,270.6667,90.14,-,9.062621
15.50,6739.836,750.30,267.4762,90.14,-,9.062621
15.55,6753.766,749.90,267.619,90.14,-,9.062621
15.60,6764.219,749.60,261.1429,90.14,-,9.062621
15.65,6778.158,749.20,257.9524,90.14,-,9.062621
15.70,6788.617,748.90,254.7143,90.14,-,9.062621
15.75,6806.057,748.40,258.1429,90.14,-,9.062621
15.80,6816.527,748.10,254.9048,90.14,-,9.062621
15.85,6830.49,747.70,255,90.14,-,9.062621
15.90,6840.965,747.40,251.8095,90.14,-,9.062621
15.95,6854.94,747.00,251.9524,90.14,-,9.062621
16.00,6868.921,746.60,252.0952,90.14,-,9.062621
16.05,6882.906,746.20,258.8095,90.14,-,9.062621
16.10,6889.902,746.00,252.2381,90.14,-,9.062621
16.15,6903.898,745.60,252.3333,90.14,-,9.062621
16.20,6914.398,745.30,252.4286,90.14,-,9.062621
16.25,6928.402,744.90,252.5238,90.14,-,9.062621
16.30,6938.912,744.60,249.2857,90.14,-,9.062621
16.35,6952.928,744.20,252.6667,90.14,-,9.062621
16.40,6963.443,743.90,249.4286,90.14,-,9.062621
16.45,6977.472,743.50,252.8571,90.14,-,9.062621
16.50,6987.996,743.20,249.619,90.14,-,9.062621
16.55,6998.523,742.90,246.4286,90.14,-,9.043174
16.60,7009.056,742.60,243.1905,90.14,-,9.043174
16.65,7023.102,742.20,246.619,90.14,-,9.043174
16.70,7030.128,742.00,240.0476,90.14,-,9.043174
16.75,7044.185,741.60,243.4762,90.14,-,9.043174
16.80,7054.731,741.30,236.9048,90.14,-,9.043174
16.85,7065.28,741.00,237,90.14,-,9.043174
16.90,7075.833,740.70,233.7619,90.14,-,9.043174
16.95,7089.91,740.30,237.1905,90.14,-,9.043174
17.00,7100.471,740.00,233.9048,90.14,-,9.043174
17.05,7107.514,739.80,227.2857,90.14,-,9.043174
17.10,7118.08,739.50,224,90.14,-,9.043174
17.15,7132.176,739.10,230.7619,90.14,-,9.043174
17.20,7142.75,738.80,227.4762,90.14,-,9.043174
17.25,7153.329,738.50,227.5714,90.14,-,9.043174
17.30,7163.91,738.20,224.3333,90.14,-,9.043174
17.35,7178.026,737.80,227.7619,90.14,-,9.043174
17.40,7188.616,737.50,224.5238,90.14,-,9.043174
17.45,7202.742,737.10,228,90.14,-,9.043174
17.50,7213.34,736.80,224.7143,90.32,-,9.082069
17.55,7227.476,736.40,228.1905,90.32,-,9.082069
17.60,7238.083,736.10,228.2381,90.32,-,9.082069
17.65,7252.23,735.70,231.6667,90.32,-,9.082069
17.70,7262.844,735.40,228.381,90.32,-,9.082069
17.75,7273.464,735.10,231.7619,90.32,-,9.082069
17.80,7284.085,734.80,228.4762,90.32,-,9.082069
17.85,7294.71,734.50,228.5238,90.32,-,9.082069
17.90,7305.338,734.20,228.619,90.32,-,9.082069
17.95,7315.97,733.90,228.7143,90.32,-,9.082069
18.00,7326.607,733.60,225.4286,90.32,-,9.082069
18.05,7337.246,733.30,225.5238,90.32,-,9.082069
18.10,7344.341,733.10,225.5714,90.32,-,9.082069
18.15,7354.986,732.80,225.6667,90.32,-,9.082069
18.20,7362.085,732.60,219,90.32,-,9.082069
18.25,7372.736,732.30,219.0952,90.32,-,9.082069
18.30,7379.839,732.10,215.7619,90.32,-,9.082069
18.35,7386.941,731.90,212.4286,90.32,-,9.082069
18.40,7394.048,731.70,205.7619,90.32,-,9.082069
18.45,7401.156,731.50,202.4286,90.32,-,9.082069
18.50,7404.709,731.40,192.3333,90.32,-,9.082069
18.55,7415.376,731.10,192.381,90.32,-,9.082069
18.60,7418.931,731.00,182.2857,90.32,-,9.082069
18.65,7426.044,730.80,178.9524,90.32,-,9.082069
18.70,7433.159,730.60,172.2381,90.32,-,9.082069
18.75,7440.273,730.40,168.9048,90.32,-,9.082069
18.80,7447.392,730.20,165.5714,90.32,-,9.082069
18.85,7450.952,730.10,158.8571,90.32,-,9.082069
18.90,7458.07,729.90,155.5238,90.32,-,9.082069
18.95,7465.192,729.70,152.1429,90.32,-,9.082069
19.00,7468.755,729.60,145.381,90.32,-,9.082069
19.05,7475.877,729.40,142,90.32,-,9.082069
19.10,7479.441,729.30,135.2381,90.32,-,9.082069
19.15,7490.131,729.00,138.6667,90.32,-,9.082069
19.20,7493.694,728.90,131.9048,90.32,-,9.082069
19.25,7500.824,728.70,131.9524,90.32,-,9.082069
19.30,7504.391,728.60,125.1905,90.32,-,9.082069
19.35,7511.521,728.40,125.2381,90.32,-,9.082069
19.40,7522.223,728.10,128.6667,90.32,-,9.082069
19.45,7529.357,727.90,128.7143,90.32,-,9.082069
19.50,7532.927,727.80,125.3333,90.14,-,9.082069
19.55,7536.495,727.70,125.3333,90.14,-,9.082069
19.60,7543.634,727.50,122,90.14,-,9.082069
19.65,7550.775,727.30,125.4286,90.14,-,9.082069
19.70,7554.345,727.20,122.0476,90.14,-,9.082069
19.75,7561.489,727.00,122.0952,90.14,-,9.082069
19.80,7568.634,726.80,122.1429,90.14,-,9.082069
19.85,7575.78,726.60,122.1905,90.14,-,9.082069
19.90,7579.353,726.50,122.1905,90.14,-,9.082069
19.95,7586.502,726.30,122.2381,90.14,-,9.082069
20.00,7590.076,726.20,118.8571,90.14,-,9.082069
20.05,7597.228,726.00,122.2857,90.14,-,9.082069
20.10,7604.38,725.80,122.3333,90.14,-,9.082069
20.15,7607.957,725.70,122.381,90.14,-,9.082069
20.20,7615.112,725.50,119,90.14,-,9.082069
20.25,7618.689,725.40,119.0476,90.14,-,9.082069
20.30,7622.269,725.30,115.6667,90.14,-,9.082069
20.35,7629.427,725.10,119.0952,90.14,-,9.082069
20.40,7633.006,725.00,115.7143,90.14,-,9.082069
20.45,7636.585,724.90,108.9524,90.14,-,9.082069
20.50,7643.747,724.70,108.9524,90.14,-,9.082069
20.55,7647.33,724.60,109,90.32,-,9.082069
20.60,7654.491,724.40,112.4286,90.32,-,9.082069
20.65,7661.657,724.20,112.4286,90.32,-,9.082069
20.70,7665.242,724.10,109.0476,90.32,-,9.082069
20.75,7668.825,724.00,109.0952,90.32,-,9.082069
20.80,7672.408,723.90,105.7143,90.32,-,9.082069
20.85,7675.994,723.80,102.3333,90.32,-,9.082069
20.90,7679.578,723.70,98.95238,90.32,-,9.082069
20.95,7686.749,723.50,102.381,90.32,-,9.082069
21.00,7690.334,723.40,99,90.32,-,9.082069
21.05,7693.922,723.30,99.04762,90.32,-,9.082069
21.10,7693.922,723.30,92.2381,90.32,-,9.082069
21.15,7697.508,723.20,88.85714,90.32,-,9.082069
21.20,7701.096,723.10,88.85714,90.32,-,9.082069
21.25,7708.271,722.90,88.85714,90.32,-,9.082069
21.30,7708.271,722.90,85.42857,90.32,-,9.082069
21.35,7711.86,722.80,85.42857,90.32,-,9.082069
21.40,7715.448,722.70,82.04762,90.32,-,9.082069
21.45,7719.039,722.60,82.04762,90.32,-,9.082069
21.50,7722.627,722.50,82.04762,90.32,-,9.062621
21.55,7726.217,722.40,78.66666,90.32,-,9.062621
21.60,7733.398,722.20,82.09524,90.32,-,9.062621
21.65,7736.991,722.10,78.71429,90.32,-,9.062621
21.70,7740.582,722.00,75.33334,90.32,-,9.062621
21.75,7744.173,721.90,75.33334,90.32,-,9.062621
21.80,7747.767,721.80,75.33334,90.32,-,9.062621
21.85,7751.359,721.70,75.33334,90.32,-,9.062621
21.90,7754.954,721.60,75.33334,90.32,-,9.062621
21.95,7762.14,721.40,78.7619,90.32,-,9.062621
22.00,7762.14,721.40,71.95238,90.32,-,9.062621
22.05,7769.33,721.20,75.38095,90.32,-,9.062621
22.10,7772.926,721.10,75.38095,90.32,-,9.062621
22.15,7776.521,721.00,78.80952,90.32,-,9.062621
22.20,7780.116,720.90,78.80952,90.32,-,9.062621
22.25,7783.714,720.80,78.80952,90.32,-,9.062621
22.30,7787.31,720.70,75.42857,90.32,-,9.062621
22.35,7794.506,720.50,82.28571,90.32,-,9.062621
22.40,7794.506,720.50,78.85714,90.32,-,9.062621
22.45,7798.103,720.40,78.85714,90.32,-,9.062621
22.50,7801.703,720.30,78.85714,90.32,-,9.062621
22.55,7805.301,720.20,78.85714,90.14,-,9.062621
22.60,7805.301,720.20,75.42857,90.14,-,9.062621
22.65,7808.901,720.10,72,90.14,-,9.062621
22.70,7812.5,720.00,72,90.14,-,9.062621
22.75,7812.5,720.00,68.57143,90.14,-,9.062621
22.80,7816.1,719.90,68.57143,90.14,-,9.062621
22.85,7816.1,719.90,65.14286,90.14,-,9.062621
22.90,7819.702,719.80,65.14286,90.14,-,9.062621
22.95,7819.702,719.80,61.71429,90.14,-,9.062621
23.00,7819.702,719.80,54.85714,90.14,-,9.062621
23.05,7819.702,719.80,54.85714,90.14,-,9.062621
23.10,7819.702,719.80,48,90.14,-,9.062621
23.15,7819.702,719.80,44.57143,90.14,-,9.062621
23.20,7819.702,719.80,41.14286,90.14,-,9.062621
23.25,7819.702,719.80,37.71429,90.14,-,9.062621
23.30,7816.1,719.90,30.85714,90.14,-,9.062621
23.35,7819.702,719.80,30.85714,90.14,-,9.062621
23.40,7816.1,719.90,20.57143,90.14,-,9.062621
23.45,7816.1,719.90,20.57143,90.14,-,9.062621
23.50,7816.1,719.90,17.14286,89.96,-,9.062621
23.55,7812.5,720.00,10.28571,89.96,-,9.062621
23.60,7808.901,720.10,3.428571,89.96,-,9.062621
23.65,7808.901,720.10,3.428571,89.96,-,9.062621
23.70,7808.901,720.10,0,89.96,-,9.062621
23.75,7805.301,720.20,-6.857143,89.96,-,9.062621
23.80,7805.301,720.20,-6.857143,89.96,Drogue,9.062621
23.85,7801.703,720.30,-13.71429,89.96,-,9.062621
23.90,7740.582,722.00,-71.90476,89.96,-,9.062621
23.95,7762.14,721.40,-54.80952,89.96,-,9.062621
24.00,7794.506,720.50,-24,89.96,-,9.062621
24.05,7808.901,720.10,-10.28571,89.96,-,9.062621
24.10,7808.901,720.10,-10.28571,89.96,-,9.062621
24.15,7808.901,720.10,-10.28571,89.96,-,9.062621
24.20,7805.301,720.20,-13.71429,89.96,-,9.062621
